Kota;Kecamatan;Kelurahan;NamaJalan;NilaiNJOP2025;LuasTanah;JarakPusatKota;RumahSakit;Sekolah;Mall;Polisi;Ibadah;Toll;HargaEstimasi
Jakarta Timur;Jatinegara;Kampung Melayu;Jl. Kampung Melayu Raya;15591000.0;100.0;11.6;1.9;1.4;2.8;2.9;0.6;5.1;1918710366.662528
Jakarta Timur;Jatinegara;Kampung Melayu;Jl. Kampung Melayu I;18309000.0;226.0;16.2;3.2;0.6;3.7;4.7;1.4;6.4;4986840401.381945
Jakarta Timur;Jatinegara;Kampung Melayu;Jl. Kampung Melayu II;5497000.0;60.0;8.2;0.9;1.7;0.8;4.8;1.1;6.0;424894640.5746634
Jakarta Timur;Jatinegara;Kampung Melayu;Jl. Kampung Melayu III;13214000.0;159.0;14.7;2.3;1.8;0.6;4.8;1.3;1.6;2822863889.5675435
Jakarta Timur;Jatinegara;Kampung Melayu;Jl. Kampung Melayu IV;8213000.0;190.0;13.1;3.4;1.5;2.5;0.8;1.2;2.0;1994294342.452882
Jakarta Timur;Jatinegara;Kampung Melayu;Jl. Kampung Melayu Barat;18086000.0;159.0;9.5;0.6;0.6;3.3;4.8;1.3;2.1;3764751759.2367725
Jakarta Timur;Jatinegara;Kampung Melayu;Jl. Kampung Melayu Timur;6440000.0;74.0;16.5;2.0;1.3;2.9;3.9;0.6;2.6;599961240.5927405
Jakarta Timur;Jatinegara;Kampung Melayu;Jl. Kampung Melayu Selatan;19250000.0;171.0;18.8;3.5;1.1;1.0;1.8;0.2;6.7;4192521808.5106378
Jakarta Timur;Jatinegara;Kampung Melayu;Jl. Kampung Melayu Utara;9941000.0;243.0;12.4;2.4;0.8;2.1;1.9;0.8;2.5;3112053731.437357
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara Utama;14046000.0;212.0;12.9;3.4;1.6;3.9;0.9;1.1;5.1;3600288923.2433286
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara Raya;8226000.0;97.0;16.7;1.8;0.2;3.3;1.9;0.2;4.3;1026972763.5848932
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara I;5994000.0;108.0;18.8;3.9;0.2;1.9;4.7;0.7;3.9;826949679.4655305
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara II;9000000.0;162.0;17.9;2.5;0.2;3.3;3.6;1.1;3.4;1847087550.452496
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara III;14073000.0;238.0;13.2;1.8;1.4;2.8;4.8;0.6;4.7;4120033330.958175
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara IV;19557000.0;90.0;14.0;1.8;0.6;2.2;3.0;1.1;6.0;2194924017.857143
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara Barat;17718000.0;244.0;15.2;3.4;1.1;1.2;2.4;1.1;6.6;5385933968.115475
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara Timur;19677000.0;215.0;10.4;2.9;1.1;2.3;2.3;1.0;3.1;5316977453.479446
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara Selatan;5664000.0;112.0;9.0;2.6;0.8;3.9;2.5;0.5;2.0;813817904.7619048
Jakarta Timur;Jatinegara;Cipinang Muara;Jl. Cipinang Muara Utara;5527000.0;217.0;15.4;1.0;1.8;0.6;0.6;0.7;2.6;1632570937.243761
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester Utama;18921000.0;248.0;11.1;1.2;1.8;3.4;2.1;0.5;4.5;5816897618.673219
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester Raya;8003000.0;66.0;13.2;3.8;1.2;3.7;1.7;1.5;4.4;639378873.4160757
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester I;9170000.0;70.0;13.6;2.2;1.7;1.2;4.0;1.4;1.4;848837264.1364626
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester II;12584000.0;69.0;11.6;3.6;1.6;0.8;4.6;0.6;3.0;1124539736.5353038
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester III;14820000.0;65.0;9.8;2.8;1.2;3.0;3.0;0.3;7.0;1175645955.4730985
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester IV;7289000.0;221.0;11.6;3.3;0.1;3.9;0.7;1.3;4.2;2049742404.2616048
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester Barat;16511000.0;70.0;19.0;2.7;0.2;0.8;1.0;0.6;2.4;1584814850.9649353
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester Timur;12508000.0;147.0;9.1;2.9;0.9;0.9;4.5;0.6;5.7;2352846669.8717027
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester Selatan;12124000.0;237.0;12.4;0.8;1.3;1.0;1.6;1.4;5.8;3710348692.766633
Jakarta Timur;Jatinegara;Bali Mester;Jl. Bali Mester Utara;7364000.0;185.0;19.0;2.0;1.5;2.9;4.2;0.5;2.2;1725508865.0134957
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak Utama;6134000.0;248.0;12.9;2.3;0.2;0.5;0.5;1.4;4.6;2072617340.279875
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak Raya;9128000.0;71.0;9.8;2.5;2.0;2.7;2.3;1.0;2.0;820683175.125775
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak I;17811000.0;128.0;13.7;1.0;1.5;1.8;2.7;1.1;5.8;2850144206.65724
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak II;17069000.0;105.0;16.7;0.6;1.1;2.3;3.1;0.6;6.9;2254882466.879257
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak III;18648000.0;108.0;17.2;1.9;2.0;3.0;3.1;0.5;3.1;2502031196.854892
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak IV;12961000.0;138.0;19.1;1.5;0.3;3.6;3.5;0.6;7.5;2223774752.097577
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak Barat;6317000.0;132.0;16.7;0.8;1.5;2.4;3.3;1.1;7.0;1028383590.6063465
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak Timur;8031000.0;64.0;15.3;2.1;1.9;0.9;2.5;0.9;2.5;670674961.4723847
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak Selatan;19751000.0;186.0;9.7;1.2;1.4;1.3;1.3;1.0;7.7;4649449702.0575
Jakarta Timur;Jatinegara;Cipinang Cempedak;Jl. Cipinang Cempedak Utara;9509000.0;151.0;12.3;2.8;0.8;4.0;4.1;0.9;6.8;1729610876.3401923
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga Utama;18840000.0;185.0;19.9;0.6;1.1;2.3;2.7;0.3;3.9;4492505547.960654
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga Raya;15445000.0;93.0;12.0;1.9;1.3;1.1;1.9;1.3;6.8;1808372081.8224132
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga I;5242000.0;111.0;18.9;2.3;1.2;3.6;1.1;0.5;6.6;710536931.2771388
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga II;7497000.0;68.0;19.8;0.5;0.7;1.8;1.6;0.5;1.6;698378711.8881118
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga III;6061000.0;119.0;11.2;3.2;0.6;3.0;1.8;1.0;1.2;955277883.3333331
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga IV;17746000.0;205.0;10.1;3.2;1.6;1.7;3.1;1.4;4.7;4481588379.108286
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga Barat;16636000.0;232.0;19.7;1.9;1.2;3.7;0.8;0.6;3.3;4848993919.200316
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga Timur;10419000.0;206.0;13.3;2.4;0.7;3.2;1.8;0.4;6.1;2659708205.9648914
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga Selatan;18485000.0;103.0;9.6;1.2;1.1;1.0;2.0;1.1;5.5;2456330988.8757076
Jakarta Timur;Jatinegara;Rawa Bunga;Jl. Rawa Bunga Utara;15332000.0;156.0;16.5;1.3;1.8;1.6;1.1;0.6;5.6;3020092555.2230377
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara Utama;9425000.0;112.0;14.0;0.7;0.5;2.2;3.8;0.8;3.7;1369279229.940203
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara Raya;8708000.0;212.0;17.0;0.9;0.2;3.3;3.4;1.1;7.1;2327131555.3985624
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara I;7811000.0;250.0;16.2;2.7;1.3;1.7;4.1;0.9;3.0;2464120377.1717715
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara II;8335000.0;79.0;16.7;3.0;0.7;1.7;4.6;0.8;4.8;824606330.3838367
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara III;11340000.0;156.0;12.8;0.6;1.9;0.8;1.1;0.2;7.2;2331537979.920101
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara IV;14768000.0;97.0;17.2;0.6;0.5;1.7;5.0;1.4;2.2;1908043646.5977602
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara Barat;11993000.0;240.0;8.6;2.8;1.0;3.7;1.2;0.2;7.4;3542075308.988364
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara Timur;9929000.0;209.0;9.0;1.9;0.8;2.8;1.5;1.2;1.7;2713520756.9731803
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara Selatan;18978000.0;184.0;17.3;2.2;0.5;1.4;3.0;0.6;5.2;4466791312.996457
Jakarta Timur;Jatinegara;Cipinang Besar Utara;Jl. Cipinang Besar Utara Utara;11494000.0;245.0;17.6;0.9;1.0;1.4;4.8;1.4;1.7;3751548576.9629135
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya Utama;16011000.0;174.0;17.6;2.5;0.2;1.6;2.3;0.6;3.0;3666015357.2802186
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya Raya;12856000.0;185.0;15.4;3.0;0.6;1.5;2.5;1.5;3.8;3022370467.5324674
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya I;17183000.0;83.0;8.5;1.5;0.6;3.6;4.0;0.1;1.0;1944177296.736224
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya II;19212000.0;128.0;13.2;1.3;0.9;1.0;1.1;1.5;7.1;3158839273.483841
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya III;5572000.0;190.0;10.5;3.0;0.4;0.7;2.6;1.0;3.2;1412191143.7908494
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya IV;19802000.0;242.0;17.9;3.1;0.4;3.3;1.5;0.6;2.5;6157259220.890938
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya Barat;14802000.0;205.0;16.1;3.7;1.9;1.9;3.9;1.4;3.2;3742647478.508492
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya Timur;12780000.0;220.0;19.1;1.3;1.2;2.3;1.4;1.5;1.4;3713020897.1090364
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya Selatan;12309000.0;134.0;18.8;2.2;1.2;0.7;1.1;0.6;1.3;2284699560.3481445
Jakarta Timur;Duren Sawit;Malaka Jaya;Jl. Malaka Jaya Utara;9605000.0;183.0;8.6;2.7;1.5;2.6;4.9;0.4;7.0;2137204528.7005665
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi Utama;16006000.0;164.0;13.3;0.7;1.5;1.1;4.4;0.3;4.1;3433806535.5381417
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi Raya;6192000.0;78.0;14.1;3.0;0.9;0.9;3.4;0.2;4.7;625767283.233228
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi I;16327000.0;89.0;15.9;3.8;2.0;0.9;3.3;1.2;4.8;1818992083.6317117
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi II;17821000.0;242.0;12.1;3.2;0.4;1.4;3.9;0.7;7.6;5439738728.482089
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi III;14541000.0;117.0;11.8;1.6;0.9;1.2;1.2;1.3;3.3;2219700280.026504
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi IV;11345000.0;140.0;12.7;2.9;1.8;0.6;4.5;0.2;7.9;2030950900.0611882
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi Barat;17719000.0;154.0;11.9;2.9;0.5;1.6;3.3;0.9;2.5;3550869621.6286263
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi Timur;9501000.0;197.0;11.2;0.9;0.4;2.3;4.1;0.2;6.6;2404267895.357545
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi Selatan;13611000.0;209.0;14.5;0.5;0.8;3.1;4.5;1.5;2.7;3664175002.274756
Jakarta Timur;Duren Sawit;Pondok Kopi;Jl. Pondok Kopi Utara;7659000.0;206.0;8.5;1.8;0.9;1.4;4.9;0.4;3.3;2046978367.3362322
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa Utama;11358000.0;203.0;15.4;1.7;0.4;3.4;4.5;0.4;4.7;2900193041.945773
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa Raya;8352000.0;198.0;15.0;3.2;1.4;2.3;3.2;0.5;4.9;2032118648.716707
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa I;18041000.0;201.0;11.6;3.4;1.4;1.7;0.5;1.0;3.0;4643118885.902125
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa II;18240000.0;249.0;14.3;2.3;1.4;3.0;2.4;0.7;5.8;5528221179.7614155
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa III;6422000.0;185.0;14.6;3.8;0.1;2.1;4.1;1.1;3.8;1519804466.1928964
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa IV;10446000.0;223.0;14.9;3.6;0.2;2.0;3.8;0.8;7.6;2915383554.5704374
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa Barat;5025000.0;217.0;8.7;2.1;1.4;1.6;3.5;0.7;3.1;1391421193.8281977
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa Timur;19413000.0;135.0;9.2;2.0;0.9;2.8;0.7;1.0;1.3;3496906427.8671417
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa Selatan;5884000.0;158.0;8.9;2.1;0.7;3.3;0.7;0.8;2.4;1203231717.2314668
Jakarta Timur;Duren Sawit;Pondok Kelapa;Jl. Pondok Kelapa Utara;17137000.0;120.0;17.8;2.9;0.8;2.7;0.8;0.5;5.9;2561209618.1786227
Jakarta Timur;Duren Sawit;Klender;Jl. Klender Utama;11944000.0;230.0;19.3;1.4;0.1;1.9;2.8;0.4;4.2;3607757285.927667
Jakarta Timur;Duren Sawit;Klender;Jl. Klender Raya;6833000.0;109.0;8.2;4.0;0.8;2.4;2.1;1.3;4.2;925138181.2517599
Jakarta Timur;Duren Sawit;Klender;Jl. Klender I;18586000.0;140.0;12.1;0.7;1.3;3.5;1.6;0.9;7.6;3214666840.2364097
Jakarta Timur;Duren Sawit;Klender;Jl. Klender II;6700000.0;151.0;14.0;1.9;0.9;2.6;4.6;0.7;2.8;1281925530.1433942
Jakarta Timur;Duren Sawit;Klender;Jl. Klender III;6484000.0;127.0;18.4;4.0;1.6;3.6;4.3;1.4;6.0;972103167.3261577
Jakarta Timur;Duren Sawit;Klender;Jl. Klender IV;12144000.0;184.0;12.1;3.5;0.4;3.1;2.3;0.2;4.1;2829625978.9549522
Jakarta Timur;Duren Sawit;Klender;Jl. Klender Barat;13379000.0;113.0;11.0;2.4;1.8;1.2;4.3;1.4;5.4;1878094826.7548292
Jakarta Timur;Duren Sawit;Klender;Jl. Klender Timur;11130000.0;167.0;17.4;0.5;0.4;0.7;4.3;0.9;4.6;2510765177.1378245
Jakarta Timur;Duren Sawit;Klender;Jl. Klender Selatan;10527000.0;147.0;12.2;3.6;0.7;2.1;4.0;1.3;1.3;2035617203.522122
Jakarta Timur;Duren Sawit;Klender;Jl. Klender Utara;15366000.0;72.0;14.4;0.9;1.8;2.5;4.3;1.5;3.9;1375296898.0994267
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari Utama;10994000.0;180.0;19.3;1.9;1.1;1.6;0.7;1.1;1.6;2637528588.6369777
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari Raya;18080000.0;90.0;14.0;3.2;0.4;3.9;0.5;0.5;5.9;2039438438.3318546
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari I;9822000.0;213.0;9.3;0.6;0.5;3.7;0.9;1.2;5.9;2667396824.2546263
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari II;6339000.0;159.0;16.2;0.9;0.4;0.5;0.7;1.1;5.2;1375960953.8769438
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari III;9251000.0;61.0;18.9;1.1;0.9;2.9;4.6;0.7;2.2;727348359.1304886
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari IV;16022000.0;134.0;9.3;1.4;1.2;0.6;4.4;0.2;7.1;2814298581.8942113
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari Barat;13569000.0;132.0;13.9;1.3;1.9;3.0;2.5;0.2;5.3;2218693289.047614
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari Timur;7587000.0;62.0;12.0;3.5;1.4;3.4;2.1;1.0;5.7;566157713.3649931
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari Selatan;9127000.0;173.0;17.5;0.7;1.2;3.9;2.2;1.4;2.9;1996119502.2306457
Jakarta Timur;Duren Sawit;Malaka Sari;Jl. Malaka Sari Utara;19093000.0;210.0;12.4;3.6;0.4;1.8;4.7;1.3;4.4;5046905293.115328
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit Utama;10867000.0;223.0;19.1;3.9;1.2;2.4;4.0;0.4;7.6;2933502376.2347026
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit Raya;19995000.0;196.0;18.7;2.8;0.6;2.8;3.5;0.6;6.9;4809149977.963146
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit I;6475000.0;170.0;15.2;2.6;1.2;3.5;3.8;0.3;4.8;1348262507.4584496
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit II;17016000.0;81.0;10.9;2.6;1.7;3.3;3.0;1.3;3.1;1692424291.4798744
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit III;14944000.0;245.0;12.2;3.5;1.4;3.7;1.7;0.6;3.7;4496919956.736297
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit IV;11853000.0;150.0;12.6;1.6;1.7;3.8;3.6;1.4;1.9;2240666687.140633
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit Barat;14801000.0;147.0;8.9;0.9;1.3;1.6;4.7;0.4;1.1;2984281195.003946
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit Timur;17532000.0;196.0;15.2;1.3;1.4;1.6;2.8;1.3;1.2;4604287014.386071
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit Selatan;15051000.0;167.0;11.1;3.3;1.2;2.6;3.5;1.1;6.8;3032953127.371874
Jakarta Timur;Duren Sawit;Duren Sawit;Jl. Duren Sawit Utara;6711000.0;236.0;16.1;2.8;1.2;1.7;2.4;0.3;1.3;2115409469.2090485
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu Utama;10010000.0;62.0;12.9;0.9;1.4;2.9;1.5;1.3;3.2;786015190.742022
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu Raya;12180000.0;206.0;18.8;2.5;0.1;1.3;2.5;1.2;3.1;3316852986.562905
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu I;11043000.0;114.0;12.4;3.0;1.2;1.0;2.7;1.4;2.2;1644901380.3548782
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu II;9580000.0;116.0;13.2;2.3;1.0;4.0;0.7;0.9;2.0;1426446055.8026083
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu III;8288000.0;168.0;18.8;3.8;0.1;3.6;2.7;0.3;6.7;1742535054.3332705
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu IV;8202000.0;120.0;18.2;3.0;1.0;0.8;2.8;0.3;7.3;1259206762.7781224
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu Barat;5607000.0;174.0;11.6;3.7;0.1;2.0;2.8;0.8;7.6;1232490840.2356591
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu Timur;11017000.0;148.0;17.0;0.6;1.4;1.1;3.4;1.1;6.4;2088692325.7830408
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu Selatan;18425000.0;94.0;8.5;1.7;0.5;3.7;4.6;1.0;6.5;2133676101.2682848
Jakarta Timur;Duren Sawit;Pondok Bambu;Jl. Pondok Bambu Utara;15976000.0;186.0;12.3;3.2;0.3;1.0;1.0;0.3;2.2;4059338724.872688
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan Utama;17589000.0;152.0;19.5;1.9;0.9;2.5;2.2;1.1;6.8;3281171352.8325124
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan Raya;5935000.0;117.0;13.0;1.6;1.0;3.6;4.6;0.2;5.1;860638491.0841565
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan I;7005000.0;144.0;14.3;3.4;0.3;1.6;2.7;0.7;2.6;1321246719.5126019
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan II;13622000.0;238.0;19.3;1.9;1.7;1.0;4.3;1.1;1.9;4258067079.3237424
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan III;17600000.0;93.0;17.0;0.6;1.8;0.6;1.7;0.5;5.7;2169946041.501178
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan IV;13574000.0;168.0;15.7;1.6;1.6;4.0;2.2;0.3;1.2;2995900843.816757
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan Barat;19512000.0;158.0;12.4;1.8;0.7;1.8;2.7;0.8;1.9;4065632206.3786526
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan Timur;19867000.0;68.0;17.1;2.7;0.3;3.2;0.8;1.2;6.7;1684484332.5733848
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan Selatan;10540000.0;203.0;15.4;3.9;1.3;1.2;3.0;0.8;4.6;2685518855.1508875
Jakarta Timur;Kramat Jati;Cililitan;Jl. Cililitan Utara;11985000.0;218.0;17.0;2.5;1.0;3.7;1.8;0.1;4.9;3242831953.9401274
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar Utama;10635000.0;183.0;12.9;0.5;1.2;1.1;2.9;0.9;3.1;2583428092.3532543
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar Raya;13984000.0;154.0;15.3;0.5;0.5;3.1;1.0;0.9;4.1;2796989056.8468037
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar I;5864000.0;117.0;12.2;2.2;1.7;0.8;1.2;0.2;4.2;898556497.8887233
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar II;12122000.0;204.0;11.3;2.8;1.1;2.9;0.7;0.3;1.5;3269008942.1841884
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar III;19242000.0;242.0;12.0;2.4;1.0;2.1;2.0;1.2;5.5;5763936887.038387
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar IV;13415000.0;207.0;11.2;1.3;1.8;2.5;1.8;1.2;7.2;3394582410.8528666
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar Barat;8509000.0;158.0;11.1;2.3;1.2;2.7;2.5;0.5;6.0;1652693701.8369017
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar Timur;10361000.0;107.0;19.0;3.9;1.4;2.8;2.3;0.7;6.5;1335377636.1625128
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar Selatan;18148000.0;96.0;15.3;1.4;1.3;1.3;3.0;0.1;7.5;2215890068.9762073
Jakarta Timur;Kramat Jati;Batu Ampar;Jl. Batu Ampar Utara;5039000.0;156.0;10.3;2.2;1.9;1.4;1.2;1.1;7.2;976235355.2232703
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah Utama;18748000.0;78.0;16.6;2.6;1.8;2.4;3.5;0.6;5.2;1782725871.906003
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah Raya;6971000.0;217.0;17.1;3.1;0.1;2.1;1.8;0.4;1.9;2031086156.6653094
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah I;9339000.0;110.0;10.4;3.9;1.4;3.7;2.8;1.0;5.0;1235214832.2716718
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah II;7541000.0;161.0;8.2;1.8;0.6;1.2;3.1;1.2;7.1;1545888008.4431715
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah III;15542000.0;165.0;9.4;2.6;1.0;3.7;1.5;1.1;7.2;3106458584.6294513
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah IV;16128000.0;138.0;15.6;3.2;0.8;1.0;3.2;0.8;1.7;2974753476.9230766
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah Barat;11202000.0;141.0;15.1;2.4;0.1;3.0;4.6;0.5;6.3;1990623008.3990383
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah Timur;17945000.0;199.0;16.7;1.4;1.4;0.7;2.7;1.4;2.9;4707501614.816182
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah Selatan;17170000.0;193.0;10.9;3.4;1.1;3.0;0.7;0.3;2.6;4244086830.5349083
Jakarta Timur;Kramat Jati;Kampung Tengah;Jl. Kampung Tengah Utara;6459000.0;198.0;10.3;2.3;1.7;0.5;1.4;1.0;4.2;1680333008.943241
Jakarta Timur;Kramat Jati;Kramat Jati;Jl. Kramat Jati Utama;10046000.0;98.0;15.5;2.5;1.4;2.4;0.8;0.9;7.2;1207196001.5503693
